session_id,user_id,session_start,session_end,session_duration_seconds
SES0006186,U00504,07/08/2023 21:52,07/08/2023 21:52,17
SES0006187,U00504,28/07/2023 21:56,2023-07-28 22:07:01,607
SES0006188,U00504,2023-07-31T02:49:03Z,2023-07-31T02:50:32Z,89
SES0006189,U00504,2023-08-03T09:29:29Z,03/08/2023 09:31,118
SES0006190,U00504,2023-08-02T12:08:44Z,02/08/2023 12:10,93
SES0006191,U00504,2023-08-03T02:39:18Z,2023-08-03T02:41:44Z,146
SES0006192,U00504,2023-07-23 01:54:01,2023-07-23 01:58:35,274
SES0006193,U00504,2023-08-10 17:21:47,2023-08-10 17:26:15,268
SES0006194,U00504,2023-07-27 00:51:44,2023-07-27T00:54:18Z,154
SES0006195,U00504,14/08/2023 23:54,14/08/2023 23:56,78
SES0006196,U00504,23/07/2023 13:52,2023-07-23 13:56:17,245
SES0006197,U00504,09/08/2023 14:34,2023-08-09T14:38:43Z,269
SES0006198,U00504,27/07/2023 16:39,27/07/2023 16:48,558
SES0006199,U00504,14/08/2023 02:30,2023-08-14T02:36:33Z,370
SES0006200,U00504,11/08/2023 01:05,2023-08-11T01:07:11Z,111
SES0006201,U00504,2023-08-11 22:18:28,2023-08-11 22:36:02,1054
SES0006202,U00504,2023-08-14T07:49:48Z,2023-08-14T07:53:47Z,239
SES0006203,U00504,10/08/2023 12:53,10/08/2023 12:53,25
SES0006204,U00505,07/01/2024 21:56,2024-01-07 21:58:30,127
SES0006205,U00505,2023-07-21 18:38:20,2023-07-21T18:39:24Z,N/A
SES0006206,U00506,30/07/2023 08:24,2023-07-30 08:26:58,134
SES0006207,U00506,2023-08-02T09:09:53Z,2023-08-02 09:10:41,48
SES0006208,U00506,2023-07-31 13:34:24,31/07/2023 13:34,7
SES0006209,U00506,2023-08-05 07:38:19,05/08/2023 07:38,15
SES0006210,U00506,2023-08-01T15:26:09Z,2023-08-01T15:28:53Z,164
SES0006211,U00506,31/07/2023 12:58,2023-07-31T13:09:46Z,672
SES0006212,U00506,2023-08-02T16:22:12Z,2023-08-02 16:31:55,583
SES0006213,U00506,2023-08-02 10:20:09,02/08/2023 10:23,180
SES0006214,U00506,30/07/2023 17:40,30/07/2023 17:42,109
SES0006215,U00506,2023-08-02 12:53:36,2023-08-02 12:54:19,43
SES0006216,U00506,31/07/2023 14:21,2023-07-31T14:22:58Z,92
SES0006217,U00506,31/07/2023 20:15,2023-07-31 20:36:21,1265
SES0006218,U00506,02/08/2023 11:50,2023-08-02 11:50:07,0
SES0006219,U00506,04/08/2023 20:13,2023-08-04 20:13:00,N/A
SES0006220,U00506,31/07/2023 02:28,2023-07-31 02:30:16,104
SES0006221,U00506,04/08/2023 17:32,04/08/2023 17:37,297
SES0006222,U00506,2023-08-01T22:07:30Z,01/08/2023 22:09,104
SES0006223,U00506,2023-07-30 05:11:20,2023-08-02T11:37:25Z,282365
SES0006224,U00506,2023-08-03T06:01:07Z,2023-08-03 06:12:48,701
SES0006225,U00506,2023-08-05 09:57:46,2023-08-05 10:08:19,633
SES0006226,U00506,2023-07-31 10:15:05,2023-07-31T10:16:24Z,79
SES0006227,U00506,2023-08-05 21:04:54,2023-08-05 21:11:24,390
SES0006228,U00506,01/08/2023 13:05,2023-08-01T13:05:57Z,50
SES0006229,U00506,2023-07-30 00:25:51,2023-07-30T00:26:31Z,40
SES0006230,U00506,2023-08-01T13:06:04Z,2023-08-01 13:20:56,892
SES0006231,U00506,2023-08-02T12:45:25Z,02/08/2023 12:56,
SES0006232,U00506,01/08/2023 14:35,2023-08-01 14:36:39,80
SES0006233,U00506,2023-08-04T09:05:43Z,2023-08-04 09:07:07,84
SES0006234,U00506,02/08/2023 20:02,2023-08-02 20:05:04,164
SES0006235,U00506,04/08/2023 13:55,04/08/2023 13:56,40
SES0006236,U00507,28/02/2023 02:06,2023-02-28 02:06:26,22
SES0006237,U00507,01/03/2023 14:41,2023-03-01 14:52:41,646
SES0006238,U00508,2024-01-20 06:47:37,2024-01-20 06:49:08,91
SES0006239,U00508,2024-01-21T12:06:22Z,2024-01-21T12:09:26Z,184
SES0006240,U00509,2023-08-07T20:42:53Z,07/08/2023 20:44,107
SES0006241,U00509,29/07/2023 22:28,29/07/2023 22:33,284
SES0006242,U00509,2023-08-12T10:41:54Z,2023-08-12 10:45:10,196
SES0006243,U00509,2023-09-12 07:04:51,2023-09-12 07:09:38,287
SES0006244,U00509,2023-07-21 07:29:28,21/07/2023 07:30,62
SES0006245,U00509,2023-08-13T10:29:49Z,2023-08-13T10:29:49Z,0
SES0006246,U00509,28/07/2023 03:15,28/07/2023 03:15,44
SES0006247,U00509,24/07/2023 10:26,2023-07-24 10:29:03,134
SES0006248,U00509,03/07/2023 10:01,2023-07-03 10:12:51,660
SES0006249,U00509,2023-06-15T03:31:28Z,2023-06-15T03:41:35Z,607
SES0006250,U00509,2023-08-06 12:14:19,06/08/2023 12:26,719
SES0006251,U00509,2023-07-30T04:19:49Z,30/07/2023 04:38,1123
SES0006252,U00509,2023-09-12T03:00:12Z,2023-09-12T03:03:24Z,192
SES0006253,U00509,2023-06-15T05:41:32Z,2023-06-15T05:45:37Z,245
SES0006254,U00509,2023-07-13 11:30:37,2023-07-13T11:36:34Z,357
SES0006255,U00509,2023-07-27 20:44:44,2023-07-27 20:53:57,553
SES0006256,U00509,2023-08-29T03:41:54Z,2023-08-29 03:57:17,923
SES0006257,U00509,2023-08-22 00:06:10,22/08/2023 00:07,102
SES0006258,U00509,19/08/2023 11:04,2023-08-19T11:22:05Z,1036
SES0006259,U00509,02/07/2023 20:09,2023-07-02T20:18:27Z,536
SES0006260,U00509,2023-09-01T07:10:35Z,2023-09-01 07:13:45,190
SES0006261,U00509,2023-07-12 03:07:34,12/07/2023 03:13,379
SES0006262,U00509,17/08/2023 00:40,2023-08-17T00:41:13Z,30
SES0006263,U00509,2023-07-17 09:49:35,17/07/2023 09:49,16
SES0006264,U00509,2023-06-29 23:17:15,29/06/2023 23:20,N/A
SES0006265,U00509,11/08/2023 22:04,11/08/2023 22:13,560
SES0006266,U00509,2023-08-31T12:18:33Z,31/08/2023 12:21,N/A
SES0006267,U00509,2023-08-02T23:08:12Z,2023-08-02 23:10:51,159
SES0006268,U00509,2023-08-12 19:03:32,2023-08-14T21:11:40Z,180488
SES0006269,U00509,2023-07-23 04:24:44,23/07/2023 04:35,637
SES0006270,U00509,06/07/2023 03:20,2023-07-06T03:20:59Z,
SES0006271,U00509,01/08/2023 04:15,2023-08-01 04:25:29,580
SES0006272,U00509,2023-09-10 05:45:15,10/09/2023 05:50,305
SES0006273,U00509,12/07/2023 11:17,2023-07-12T11:38:45Z,1284
SES0006274,U00509,2023-08-10 07:05:28,2023-08-10T07:13:06Z,458
SES0006275,U00509,17/06/2023 04:43,2023-06-17 04:45:20,91
SES0006276,U00509,2023-06-25 14:53:11,25/06/2023 15:06,826
SES0006277,U00509,2023-08-16 03:33:43,16/08/2023 03:34,25
SES0006278,U00509,2023-07-11 23:24:47,2023-07-11T23:30:28Z,341
SES0006279,U00509,09/09/2023 18:47,2023-09-09 18:51:30,261
SES0006279,U00509,09/09/2023 18:47,2023-09-09 18:51:30,261
SES0006280,U00510,2023-06-12T09:05:18Z,2023-06-12 09:11:25,367
SES0006281,U00510,17/06/2023 10:01,17/06/2023 10:02,56
SES0006282,U00510,2023-07-08 05:18:54,08/07/2023 05:21,169
SES0006283,U00510,2023-06-17T21:43:53Z,2023-06-17T21:45:54Z,121
SES0006284,U00510,07/07/2023 19:23,2023-07-07 19:28:55,315
SES0006285,U00511,2023-08-08 11:05:10,08/08/2023 11:07,124
SES0006286,U00511,2023-08-12T23:49:23Z,2023-08-12 23:54:39,316
SES0006287,U00511,2023-08-11 20:59:10,2023-08-11T21:04:10Z,300
SES0006288,U00511,21/08/2023 00:10,21/08/2023 00:13,133
SES0006289,U00511,2023-08-16T08:17:53Z,2023-08-16T08:18:08Z,
SES0006290,U00512,2023-09-29T09:08:51Z,29/09/2023 09:09,64
SES0006291,U00512,2023-10-29T18:15:49Z,2023-10-29 18:16:44,55
SES0006292,U00512,03/11/2023 09:04,2023-11-03 09:10:01,318
SES0006293,U00512,2023-09-03T07:39:34Z,2023-09-03T07:42:41Z,187
SES0006294,U00512,2023-11-16 12:26:03,2023-11-16 12:27:43,100
SES0006295,U00512,2023-10-29T18:53:15Z,29/10/2023 18:53,
SES0006296,U00512,30/09/2023 16:46,30/09/2023 16:56,567
SES0006297,U00512,2023-11-21 01:29:15,2023-11-21 01:30:14,59
SES0006298,U00512,18/10/2023 22:05,18/10/2023 22:07,123
SES0006299,U00512,2023-09-04T09:22:38Z,04/09/2023 09:31,530
SES0006300,U00512,26/09/2023 05:29,26/09/2023 05:34,266
SES0006301,U00512,2023-09-14 22:45:04,14/09/2023 22:45,37
SES0006302,U00512,23/10/2023 07:26,2023-10-23 07:46:58,1208
SES0006303,U00512,2023-11-01T08:40:30Z,01/11/2023 08:43,
SES0006304,U00512,2023-10-19T01:57:14Z,19/10/2023 02:01,266
SES0006305,U00512,14/11/2023 14:25,2023-11-14 14:27:31,126
SES0006306,U00512,2023-11-19 00:16:50,2023-11-20 06:56:02,110352
SES0006307,U00512,25/11/2023 16:34,2023-11-25 16:35:17,53
SES0006308,U00512,09/09/2023 04:24,2023-09-09T04:37:34Z,805
SES0006309,U00512,25/09/2023 05:02,25/09/2023 05:02,22
SES0006310,U00513,2024-01-10T10:19:34Z,10/01/2024 10:24,325
SES0006311,U00513,2024-01-09T22:06:08Z,2024-01-09 22:13:41,453
SES0006312,U00513,10/01/2024 01:38,2024-01-11T15:37:28Z,136727
SES0006313,U00513,2024-01-03T04:22:23Z,2024-01-03 04:23:07,44
SES0006314,U00513,2024-01-04T23:51:53Z,04/01/2024 23:53,86
SES0006315,U00513,2024-01-02T15:58:03Z,2024-01-02 15:58:24,21
SES0006316,U00513,2024-01-03 21:58:32,2024-01-03 22:02:36,244
SES0006317,U00513,03/01/2024 23:57,2024-01-04 00:06:09,518
SES0006318,U00513,30/12/2023 06:43,30/12/2023 06:47,235
SES0006319,U00513,2024-01-08 00:19:14,2024-01-08T00:21:43Z,149
SES0006320,U00513,2024-01-07T03:23:17Z,07/01/2024 03:34,668
SES0006321,U00513,04/01/2024 15:54,06/01/2024 17:42,179294
SES0006322,U00513,2024-01-07T00:59:13Z,2024-01-07 01:05:11,358
SES0006323,U00513,2024-01-11T06:54:16Z,2024-01-12 11:51:53,104257
SES0006324,U00513,09/01/2024 08:50,09/01/2024 08:52,139
SES0006325,U00513,31/12/2023 19:22,31/12/2023 19:24,129
SES0006326,U00513,2024-01-08 14:29:00,08/01/2024 14:30,103
SES0006327,U00513,07/01/2024 03:57,2024-01-07T03:59:36Z,99
SES0006328,U00513,2024-01-10T19:32:01Z,2024-01-12T02:26:17Z,111256
SES0006329,U00513,2024-01-06 21:15:02,06/01/2024 21:16,97
SES0006330,U00513,2024-01-04T09:33:51Z,2024-01-04 09:34:17,26
SES0006331,U00513,2024-01-02 19:07:44,2024-01-02T19:08:33Z,49
SES0006332,U00513,2024-01-04T08:47:53Z,2024-01-04 08:49:32,99
SES0006333,U00513,03/01/2024 18:32,2024-01-03 18:35:37,159
SES0006334,U00513,2024-01-11 21:45:18,2024-01-11T21:48:35Z,197
SES0006335,U00513,2024-01-06 11:10:56,2024-01-06T11:11:50Z,54
SES0006336,U00513,2024-01-02T11:28:20Z,02/01/2024 11:33,339
SES0006337,U00513,2024-01-01T16:07:21Z,01/01/2024 16:09,105
SES0006338,U00513,2024-01-02T09:34:36Z,2024-01-02 09:35:42,66
SES0006339,U00513,2024-01-02T03:48:07Z,02/01/2024 03:48,0
SES0006340,U00514,2023-06-19T23:55:01Z,19/06/2023 23:56,104
SES0006341,U00514,2023-06-19T15:13:44Z,19/06/2023 15:47,2048
SES0006342,U00514,10/06/2023 06:32,2023-06-10T06:36:13Z,207
SES0006343,U00514,14/06/2023 16:46,2023-06-14T16:47:47Z,59
SES0006344,U00514,2023-06-20 02:29:57,2023-06-20T02:37:11Z,434
SES0006345,U00515,2024-03-14 15:27:35,14/03/2024 15:29,117
SES0006346,U00515,14/03/2024 09:46,2024-03-14 09:48:00,83
SES0006347,U00515,2024-03-19 18:39:45,2024-03-19 18:41:21,96
SES0006348,U00515,2024-03-14 13:32:31,14/03/2024 13:34,148
SES0006349,U00515,2024-03-16 18:15:38,16/03/2024 18:28,782
SES0006350,U00516,2023-01-25 00:48:24,25/01/2023 00:49,52
SES0006351,U00516,2023-01-19T11:14:17Z,2023-01-19T11:19:42Z,325
SES0006352,U00516,19/01/2023 23:10,2023-01-19T23:58:12Z,2877
SES0006353,U00517,23/01/2024 21:52,23/01/2024 21:53,76
SES0006354,U00517,30/09/2023 08:55,2023-09-30 08:56:17,54
SES0006355,U00517,2023-10-01T04:04:29Z,2023-10-01 04:06:09,100
SES0006356,U00517,29/10/2023 21:31,2023-10-29T21:31:54Z,0
SES0006357,U00517,08/05/2024 08:20,08/05/2024 08:21,40
SES0006358,U00517,2024-04-29T12:08:57Z,2024-04-29 12:26:28,1051
SES0006359,U00517,2023-12-15T13:40:55Z,2023-12-15T13:41:52Z,57
SES0006360,U00517,20/02/2024 06:53,2024-02-20 06:55:01,71
SES0006361,U00517,03/03/2024 19:14,2024-03-03 19:15:20,26
SES0006362,U00517,2024-01-27T08:16:43Z,27/01/2024 08:17,17
SES0006363,U00517,2023-10-07 17:58:57,2023-10-07 18:01:10,133
SES0006364,U00517,2024-01-30T02:40:25Z,2024-01-30T02:54:08Z,823
SES0006365,U00517,2024-05-05 07:38:59,2024-05-05 08:18:15,N/A
SES0006366,U00517,22/04/2024 14:35,2024-04-22T14:41:01Z,341
SES0006367,U00517,2024-02-04 05:28:10,04/02/2024 05:28,43
SES0006368,U00517,10/12/2023 00:10,10/12/2023 00:12,178
SES0006369,U00517,2023-12-23T13:35:52Z,23/12/2023 13:37,125
SES0006370,U00517,19/02/2024 11:44,2024-02-19 12:58:16,4397
SES0006371,U00517,2023-12-22 10:33:03,2023-12-22 10:41:58,535
SES0006372,U00517,22/06/2024 14:50,2024-06-22 14:58:34,481
SES0006373,U00518,31/10/2023 13:56,31/10/2023 13:56,0
SES0006374,U00518,28/10/2023 14:01,28/10/2023 14:01,52
SES0006375,U00518,2023-10-26 18:50:48,2023-10-26T18:51:11Z,23
SES0006376,U00518,2023-11-06 17:50:04,06/11/2023 17:50,39
SES0006377,U00518,2023-11-01T02:20:58Z,2023-11-01 02:46:37,1539
SES0006378,U00518,2023-11-06T17:58:15Z,06/11/2023 17:58,16
SES0006379,U00518,2023-10-28T05:50:03Z,28/10/2023 05:53,186
SES0006380,U00518,2023-11-07 19:39:16,2023-11-07 19:43:13,237
SES0006381,U00518,2023-11-05 08:00:52,2023-11-05 08:02:13,81
SES0006382,U00518,2023-11-05T08:19:20Z,05/11/2023 08:23,231
SES0006383,U00518,02/11/2023 05:35,2023-11-02T06:23:45Z,2874
SES0006384,U00518,07/11/2023 21:10,07/11/2023 21:10,N/A
SES0006385,U00518,28/10/2023 00:24,2023-10-28 00:25:32,N/A
SES0006386,U00518,2023-11-06T07:32:07Z,06/11/2023 07:38,N/A
SES0006387,U00518,2023-10-31T04:06:40Z,2023-10-31T04:08:27Z,107
SES0006388,U00518,2023-10-28T16:32:03Z,28/10/2023 16:33,82
SES0006389,U00518,2023-11-07T18:45:58Z,2023-11-07T18:47:17Z,79
SES0006390,U00518,2023-11-04T18:13:09Z,04/11/2023 18:15,114
SES0006391,U00518,2023-11-02 04:55:08,2023-11-02 04:58:01,173
SES0006392,U00518,01/11/2023 07:04,2023-11-01 07:16:13,703
SES0006393,U00518,30/10/2023 20:29,30/10/2023 20:31,134
SES0006394,U00518,2023-10-30 12:52:52,2023-10-30 12:56:18,206
SES0006395,U00518,2023-10-28T02:18:04Z,28/10/2023 02:20,140
SES0006396,U00518,06/11/2023 16:57,2023-11-06 16:58:53,99
SES0006397,U00518,2023-10-29 08:37:10,2023-10-29T08:38:00Z,50
SES0006398,U00518,2023-11-06T17:28:05Z,2023-11-06T17:28:37Z,32
SES0006399,U00518,2023-10-31T01:33:15Z,2023-10-31T01:37:46Z,271
SES0006400,U00518,31/10/2023 06:18,31/10/2023 06:23,286
SES0006401,U00518,29/10/2023 09:21,29/10/2023 09:22,37
SES0006402,U00518,2023-11-04 22:35:36,06/11/2023 12:09,135259
SES0006403,U00518,2023-10-25T01:44:59Z,25/10/2023 01:45,51
SES0006404,U00518,01/11/2023 11:35,2023-11-01 11:36:13,64
SES0006405,U00518,2023-11-01T07:11:02Z,01/11/2023 07:11,46
SES0006406,U00518,30/10/2023 10:36,2023-10-30 10:38:37,124
SES0006407,U00518,03/11/2023 00:11,2023-11-03 00:12:20,50
SES0006408,U00518,29/10/2023 13:01,29/10/2023 13:03,118
SES0006409,U00518,2023-10-27T21:09:13Z,2023-10-27T21:11:15Z,122
SES0006410,U00518,2023-10-26 14:08:54,2023-10-26T14:19:28Z,634
SES0006411,U00518,2023-10-30 23:24:19,2023-10-30 23:24:25,6
SES0006412,U00518,30/10/2023 06:30,2023-10-30T06:30:36Z,17
SES0006413,U00518,2023-11-05 15:38:09,2023-11-05T15:40:33Z,144
SES0006414,U00518,2023-11-02T12:44:18Z,2023-11-02T12:57:06Z,768
SES0006415,U00518,25/10/2023 09:25,25/10/2023 09:28,189
SES0006416,U00518,2023-10-30T10:24:09Z,2023-10-30T10:47:39Z,1410
SES0006417,U00518,2023-11-01 23:49:27,2023-11-01 23:54:51,324
SES0006418,U00518,2023-11-01T08:07:05Z,2023-11-01T08:13:31Z,386
SES0006419,U00518,2023-10-27 03:51:59,2023-10-27 03:52:46,47
SES0006420,U00518,2023-10-26 18:45:59,2023-10-26 18:46:51,52
SES0006421,U00518,2023-11-01T20:28:17Z,2023-11-01 20:37:24,547
SES0006422,U00518,2023-10-26 01:51:54,2023-10-26 01:52:44,50
SES0006423,U00518,31/10/2023 01:37,2023-10-31T01:39:05Z,91
SES0006424,U00518,03/11/2023 17:08,2023-11-03T17:12:11Z,204
SES0006425,U00518,06/11/2023 10:35,06/11/2023 10:35,
SES0006426,U00518,2023-10-26T13:07:18Z,26/10/2023 13:10,187
SES0006427,U00518,2023-10-26T22:03:27Z,2023-10-26 22:06:56,209
SES0006428,U00518,2023-10-26 19:05:53,2023-10-26 19:09:35,222
SES0006429,U00518,2023-10-31 06:59:24,2023-10-31 07:03:14,230
SES0006430,U00518,2023-11-02 21:48:38,02/11/2023 22:29,2437
SES0006431,U00518,2023-10-29T00:53:21Z,2023-10-29 01:38:46,2725
SES0006432,U00518,2023-11-04 05:01:23,2023-11-04T05:02:12Z,49
SES0006433,U00518,2023-11-05 12:56:04,2023-11-05 13:04:56,532
SES0006434,U00518,29/10/2023 00:12,2023-10-29T00:16:27Z,250
SES0006435,U00518,2023-11-03T06:23:33Z,03/11/2023 06:28,280
SES0006436,U00518,01/11/2023 14:34,2023-11-01T14:38:55Z,276
SES0006437,U00518,02/11/2023 01:26,2023-11-02T01:28:17Z,N/A
SES0006438,U00518,2023-10-25 00:40:24,2023-10-26T04:06:35Z,98771
SES0006439,U00518,06/11/2023 07:28,2023-11-06 07:29:35,65
SES0006440,U00518,2023-10-25T13:36:14Z,2023-10-25 13:44:38,504
SES0006441,U00518,31/10/2023 23:08,31/10/2023 23:13,321
SES0006442,U00518,2023-11-03 21:41:43,2023-11-03 21:43:51,128
SES0006443,U00518,2023-11-06T18:15:57Z,06/11/2023 18:18,166
SES0006444,U00518,2023-11-01 04:50:57,2023-11-01T04:51:33Z,36
SES0006445,U00518,06/11/2023 12:02,06/11/2023 12:03,29
SES0006446,U00518,25/10/2023 17:32,25/10/2023 17:36,201
SES0006447,U00518,03/11/2023 03:24,2023-11-03T03:25:34Z,93
SES0006448,U00518,03/11/2023 20:53,2023-11-03T21:03:32Z,618
SES0006449,U00518,2023-11-05 00:22:03,05/11/2023 00:32,603
SES0006450,U00518,2023-11-05 11:57:00,05/11/2023 12:05,513
SES0006451,U00518,2023-11-05 02:37:10,2023-11-05 02:40:57,227
SES0006452,U00518,26/10/2023 21:03,26/10/2023 21:08,309
SES0006453,U00519,2023-08-01 03:09:09,2023-08-01T03:09:19Z,N/A
SES0006454,U00519,2023-07-30T23:52:43Z,2023-07-30T23:54:38Z,115
SES0006455,U00519,2023-07-24T16:39:42Z,2023-07-24 16:54:54,912
SES0006456,U00519,2023-07-27 22:32:34,2023-07-27T22:37:35Z,301
SES0006457,U00519,2023-07-22T06:35:59Z,2023-07-22T06:37:59Z,120
SES0006458,U00520,2024-01-15T00:08:59Z,2024-01-15 00:18:27,568
SES0006459,U00520,27/02/2024 12:08,27/02/2024 12:15,414
SES0006460,U00521,2024-03-02 17:50:49,2024-03-02T17:52:51Z,122
SES0006461,U00521,2024-03-04 12:44:33,2024-03-04T12:47:39Z,186
SES0006462,U00521,2024-03-01 14:08:04,01/03/2024 14:11,197
SES0006463,U00521,04/03/2024 04:23,2024-03-04 04:24:18,72
SES0006464,U00521,04/03/2024 03:49,2024-03-04T03:49:47Z,24
SES0006465,U00521,2024-03-06T04:53:56Z,06/03/2024 05:04,663
SES0006466,U00521,2024-03-04 03:56:39,04/03/2024 04:19,1378
SES0006467,U00521,2024-03-05T22:53:56Z,05/03/2024 22:58,301
SES0006468,U00521,04/03/2024 15:42,2024-03-04 16:07:54,1541
SES0006469,U00521,2024-03-05 11:47:19,2024-03-05T11:48:19Z,60
SES0006470,U00521,2024-03-04 22:31:22,04/03/2024 22:37,
SES0006471,U00521,2024-03-07 21:23:58,2024-03-07 21:26:23,N/A
SES0006472,U00521,2024-03-05T17:20:57Z,2024-03-05 17:20:57,0
SES0006473,U00521,04/03/2024 00:44,2024-03-04 00:46:26,96
SES0006474,U00521,06/03/2024 05:09,2024-03-06 05:14:17,277
SES0006475,U00521,03/03/2024 02:09,2024-03-03 02:09:53,35
SES0006476,U00521,2024-03-03T00:50:31Z,03/03/2024 00:58,496
SES0006477,U00521,03/03/2024 15:25,2024-03-03T15:30:09Z,253
SES0006478,U00521,2024-03-01 15:47:24,01/03/2024 15:58,636
SES0006479,U00521,2024-03-01 08:59:07,01/03/2024 09:03,253
SES0006480,U00521,2024-03-05T11:52:35Z,2024-03-05 11:56:28,233
SES0006481,U00521,2024-03-02T21:06:49Z,02/03/2024 21:10,210
SES0006482,U00521,2024-03-01 02:37:03,2024-03-01 02:41:38,275
SES0006483,U00521,2024-03-06T01:25:04Z,06/03/2024 01:25,52
SES0006484,U00521,2024-03-03 13:39:20,2024-03-03T13:39:48Z,28
SES0006485,U00521,2024-03-06 06:15:25,2024-03-06 06:16:05,40
SES0006486,U00521,06/03/2024 02:43,06/03/2024 02:44,59
SES0006487,U00521,2024-03-04T09:27:07Z,2024-03-04 09:36:06,539
SES0006488,U00521,2024-03-07T05:51:31Z,2024-03-07T05:57:55Z,384
SES0006489,U00521,2024-03-01 19:06:20,2024-03-01 19:08:38,138
SES0006490,U00521,2024-03-03 21:39:18,2024-03-03T21:40:53Z,95
SES0006491,U00521,2024-03-05 21:10:56,05/03/2024 21:11,57
SES0006492,U00521,2024-03-01 02:53:08,2024-03-01T02:57:52Z,284
SES0006493,U00521,2024-03-06 22:10:48,06/03/2024 22:12,
SES0006494,U00521,02/03/2024 20:06,2024-03-02T20:06:52Z,18
SES0006495,U00521,2024-03-07 10:42:32,2024-03-07 10:44:26,N/A
SES0006496,U00521,2024-03-05 16:54:25,2024-03-05T16:57:34Z,189
SES0006497,U00521,2024-03-06 17:12:31,2024-03-06 17:22:57,626
SES0006498,U00521,2024-03-05 22:27:02,05/03/2024 23:04,2240
SES0006499,U00521,01/03/2024 02:32,2024-03-01 02:36:01,228
SES0006500,U00522,2024-02-26 03:03:33,2024-02-26 03:04:05,32
SES0006501,U00522,2024-04-07 06:50:41,2024-04-07T06:51:35Z,54
SES0006502,U00522,2024-02-29T12:05:20Z,2024-02-29 12:15:17,597
SES0006503,U00522,2024-03-20 17:13:22,2024-03-20 17:14:40,78
SES0006504,U00522,2024-04-11 13:12:42,11/04/2024 13:16,198
SES0006505,U00522,01/04/2024 08:52,2024-04-01 08:52:47,23
SES0006506,U00522,2024-05-03T05:25:47Z,03/05/2024 05:26,69
SES0006507,U00522,2024-05-08T06:01:50Z,2024-05-08T06:16:38Z,888
SES0006508,U00522,2024-03-08T00:41:43Z,2024-03-08 00:46:29,286
SES0006509,U00522,2024-05-10T07:26:46Z,10/05/2024 07:33,376
SES0006510,U00522,2024-05-06 17:49:51,2024-05-06 17:52:31,160
SES0006511,U00522,2024-03-14T10:49:29Z,2024-03-14 11:02:22,773
SES0006512,U00522,02/05/2024 08:01,02/05/2024 08:07,381
SES0006513,U00522,2024-04-28T21:19:00Z,28/04/2024 21:26,472
SES0006514,U00522,2024-04-21T10:43:03Z,2024-04-21T10:44:38Z,95
SES0006515,U00522,2024-03-02T18:50:07Z,02/03/2024 18:52,113
SES0006516,U00522,2024-02-13T03:58:03Z,13/02/2024 04:11,818
SES0006517,U00522,2024-02-22T02:09:44Z,22/02/2024 02:10,59
SES0006518,U00522,2024-02-19T09:03:44Z,2024-02-19 09:13:58,614
SES0006519,U00522,2024-02-27 02:09:37,2024-02-27 02:47:02,2245
SES0006520,U00523,13/03/2023 20:35,13/03/2023 20:35,37
SES0006521,U00523,2023-03-08T14:29:35Z,2023-03-08T14:32:07Z,152
SES0006522,U00523,24/03/2023 01:49,24/03/2023 01:50,73
SES0006523,U00524,2023-03-20T18:46:50Z,20/03/2023 18:47,36
SES0006524,U00525,2023-03-02T11:14:52Z,2023-03-02T11:14:52Z,0
SES0006525,U00525,2023-03-30 08:47:15,2023-03-30T08:48:53Z,98
SES0006526,U00525,06/05/2023 06:39,2023-05-06T06:41:58Z,135
SES0006527,U00525,10/05/2023 01:53,10/05/2023 01:54,86
SES0006528,U00525,2023-05-12T10:02:50Z,2023-05-12 10:03:26,36
SES0006529,U00525,2023-05-01T02:52:20Z,2023-05-01T02:55:11Z,171
SES0006530,U00525,2023-03-07T12:12:28Z,2023-03-07 12:17:30,302
SES0006531,U00525,2023-04-03T10:19:02Z,03/04/2023 10:20,106
SES0006532,U00525,01/03/2023 20:28,01/03/2023 20:38,610
SES0006533,U00525,2023-04-21T16:10:24Z,21/04/2023 16:12,120
SES0006534,U00526,06/06/2024 07:11,2024-06-06T07:12:56Z,88
SES0006535,U00527,18/01/2023 20:52,18/01/2023 20:52,16
SES0006536,U00527,2023-01-22 04:18:25,2023-01-24T14:57:04Z,211119
SES0006537,U00527,2023-01-20 22:27:20,2023-01-20 22:32:19,299
SES0006538,U00527,2023-01-22T15:23:44Z,22/01/2023 15:28,263
SES0006539,U00527,2023-01-21T12:44:03Z,2023-01-21T12:44:41Z,38
SES0006540,U00527,2023-01-12T11:47:14Z,2023-01-12 11:50:43,209
SES0006541,U00527,2023-01-21 06:14:54,2023-01-21T06:17:38Z,164
SES0006542,U00527,2023-01-19 03:51:28,20/01/2023 04:42,89482
SES0006543,U00527,24/01/2023 00:03,2023-01-24 00:04:38,N/A
SES0006544,U00527,21/01/2023 20:07,2023-01-21 20:10:32,194
SES0006544,U00527,21/01/2023 20:07,2023-01-21 20:10:32,194
SES0006545,U00528,2024-04-28T19:04:24Z,2024-04-28 19:06:37,133
SES0006546,U00528,2024-05-02T21:16:10Z,2024-05-02 21:17:05,55
SES0006547,U00528,03/03/2024 15:04,2024-03-03 15:07:25,174
SES0006548,U00528,2024-05-16T09:13:47Z,16/05/2024 09:27,794
SES0006549,U00528,28/02/2024 03:32,2024-02-28 03:43:58,697
SES0006550,U00528,2024-05-14 20:51:01,2024-05-14 21:02:14,673
SES0006551,U00528,03/05/2024 20:44,2024-05-03 20:47:06,180
